Date,wagner,oil,mario,pokemon,gold,valentino,romeo
20140408,2100000,85.6,210,102.5,1266.4,157,10000000
20140409,2100000,85.6,210,102.5,1266.4,157,10000000
20140410,2100000,85.6,210,102.5,1266.4,157,10000000
20140411,2100000,85.6,210,102.5,1266.4,157,10000000
20140414,2100000,85.6,210,102.5,1266.4,157,10000000
20140415,2100000,85.6,210,102.5,1266.4,157,10000000
20140416,2100000,85.6,210,102.5,1266.4,157,10000000
20140417,2100000,85.6,210,102.5,1266.4,157,10000000
20140421,2100000,85.6,210,102.5,1266.4,157,10000000
20140422,2100000,85.6,210,102.5,1266.4,157,10000000
20140423,2100000,85.6,210,102.5,1266.4,157,10000000
20140424,2100000,85.6,210,102.5,1266.4,157,10000000
20140425,2100000,85.6,210,102.5,1266.4,157,10000000
20140428,2100000,85.6,210,102.5,1266.4,157,10000000
20140429,2100000,85.6,210,102.5,1266.4,157,10000000
20140430,2100000,85.6,210,102.5,1266.4,157,10000000
20140501,2100000,85.6,210,96,1266.4,157,10000000
20140502,2100000,85.6,210,96,1266.4,157,10000000
20140505,2100000,85.6,210,96,1266.4,157,10000000
20140506,2100000,85.6,210,96,1266.4,157,10000000
20140507,2100000,85.6,210,96,1266.4,157,10000000
20140508,2100000,85.6,210,96,1266.4,157,10000000
20140509,2100000,85.6,210,96,1266.4,157,10000000
20140512,2100000,85.6,210,96,1266.4,157,10000000
20140513,2100000,85.6,210,96,1266.4,157,10000000
20140514,2100000,85.6,210,96,1266.4,157,10000000
20140515,2100000,85.6,210,96,1266.4,157,10000000
20140516,2100000,85.6,210,96,1266.4,157,10000000
20140519,2100000,85.6,210,96,1266.4,157,10000000
20140520,2100000,85.6,210,96,1266.4,157,10000000
20140521,2100000,85.6,210,96,1266.4,157,10000000
20140522,2100000,85.6,210,96,1266.4,157,10000000
20140523,2100000,85.6,210,96,1266.4,157,10000000
20140527,2100000,85.6,210,96,1266.4,157,10000000
20140528,2100000,85.6,210,96,1266.4,157,10000000
20140529,2100000,85.6,210,96,1266.4,157,10000000
20140530,2100000,85.6,210,96,1266.4,157,10000000
20140602,2100000,85.6,210,139.99,1266.4,157,10000000
20140603,2100000,85.6,210,139.99,1266.4,157,10000000
20140604,2100000,85.6,210,139.99,1266.4,157,10000000
20140605,2100000,85.6,210,139.99,1266.4,157,10000000
20140606,2100000,85.6,210,139.99,1266.4,157,10000000
20140609,2100000,85.6,210,139.99,1266.4,157,10000000
20140610,2100000,85.6,210,139.99,1266.4,157,10000000
20140611,2100000,85.6,210,139.99,1266.4,157,10000000
20140612,2100000,85.6,210,139.99,1266.4,157,10000000
20140613,2100000,85.6,210,139.99,1266.4,157,10000000
20140616,2100000,85.6,210,139.99,1266.4,157,10000000
20140617,2100000,85.6,210,139.99,1266.4,157,10000000
20140618,2100000,85.6,210,139.99,1266.4,157,10000000
20140619,2100000,85.6,210,139.99,1266.4,157,10000000
20140620,2100000,85.6,210,139.99,1266.4,157,10000000
20140623,2100000,85.6,210,139.99,1266.4,157,10000000
20140624,2100000,85.6,210,139.99,1266.4,157,10000000
20140625,2100000,85.6,210,139.99,1266.4,157,10000000
20140626,2100000,85.6,210,139.99,1266.4,157,10000000
20140627,2100000,85.6,210,139.99,1266.4,157,10000000
20140630,2100000,85.6,210,139.99,1266.4,157,10000000
20140701,2100000,85.6,232.48,147.41,1266.4,157,10000000
20140702,2100000,85.6,232.48,147.41,1266.4,157,10000000
20140703,2100000,85.6,232.48,147.41,1266.4,157,10000000
20140707,2100000,85.6,232.48,147.41,1266.4,157,10000000
20140708,2100000,85.6,232.48,147.41,1266.4,157,10000000
20140709,2100000,85.6,232.48,147.41,1266.4,157,10000000
20140710,2100000,85.6,232.48,147.41,1266.4,157,10000000
20140711,2100000,85.6,232.48,147.41,1266.4,157,10000000
20140714,2100000,85.6,232.48,147.41,1266.4,157,10000000
20140715,2100000,85.6,232.48,147.41,1266.4,157,10000000
20140716,2100000,85.6,232.48,147.41,1266.4,157,10000000
20140717,2100000,85.6,232.48,147.41,1266.4,157,10000000
20140718,2100000,85.6,232.48,147.41,1266.4,157,10000000
20140721,2100000,85.6,232.48,147.41,1266.4,157,10000000
20140722,2100000,85.6,232.48,147.41,1266.4,157,10000000
20140723,2100000,85.6,232.48,147.41,1266.4,157,10000000
20140724,2100000,85.6,232.48,147.41,1266.4,157,10000000
20140725,2100000,85.6,232.48,147.41,1266.4,157,10000000
20140728,2100000,85.6,232.48,147.41,1266.4,157,10000000
20140729,2100000,85.6,232.48,147.41,1266.4,157,10000000
20140730,2100000,85.6,232.48,147.41,1266.4,157,10000000
20140731,2100000,85.6,232.48,147.41,1266.4,157,10000000
20140801,2100000,85.6,186,169.99,1266.4,157,10000000
20140804,2100000,85.6,186,169.99,1266.4,157,10000000
20140805,2100000,85.6,186,169.99,1266.4,157,10000000
20140806,2100000,85.6,186,169.99,1266.4,157,10000000
20140807,2100000,85.6,186,169.99,1266.4,157,10000000
20140808,2100000,85.6,186,169.99,1266.4,157,10000000
20140811,2100000,85.6,186,169.99,1266.4,157,10000000
20140812,2100000,85.6,186,169.99,1266.4,157,10000000
20140813,2100000,85.6,186,169.99,1266.4,157,10000000
20140814,2100000,85.6,186,169.99,1266.4,157,10000000
20140815,2100000,85.6,186,169.99,1266.4,157,10000000
20140818,2100000,85.6,186,169.99,1266.4,157,10000000
20140819,2100000,85.6,186,169.99,1266.4,157,10000000
20140820,2100000,85.6,186,169.99,1266.4,157,10000000
20140821,2100000,85.6,186,169.99,1266.4,157,10000000
20140822,2100000,85.6,186,169.99,1266.4,157,10000000
20140825,2100000,85.6,186,169.99,1266.4,157,10000000
20140826,2100000,85.6,186,169.99,1266.4,157,10000000
20140827,2100000,85.6,186,169.99,1266.4,157,10000000
20140828,2100000,85.6,186,169.99,1266.4,157,10000000
20140829,2100000,85.6,186,169.99,1266.4,157,10000000
20140902,2100000,85.6,188.5,160,1266.4,157,10000000
20140903,2100000,85.6,188.5,160,1266.4,157,10000000
20140904,2100000,85.6,188.5,160,1266.4,157,10000000
20140905,2100000,85.6,188.5,160,1266.4,157,10000000
20140908,2100000,85.6,188.5,160,1266.4,157,10000000
20140909,2100000,85.6,188.5,160,1266.4,157,10000000
20140910,2100000,85.6,188.5,160,1266.4,157,10000000
20140911,2100000,85.6,188.5,160,1266.4,157,10000000
20140912,2100000,85.6,188.5,160,1266.4,157,10000000
20140915,2100000,85.6,188.5,160,1266.4,157,10000000
20140916,2100000,85.6,188.5,160,1266.4,157,10000000
20140917,2100000,85.6,188.5,160,1266.4,157,10000000
20140918,2100000,85.6,188.5,160,1266.4,157,10000000
20140919,2100000,85.6,188.5,160,1266.4,157,10000000
20140922,2100000,85.6,188.5,160,1266.4,157,10000000
20140923,2100000,85.6,188.5,160,1266.4,157,10000000
20140924,2100000,85.6,188.5,160,1266.4,157,10000000
20140925,2100000,85.6,188.5,160,1266.4,157,10000000
20140926,2100000,85.6,188.5,160,1266.4,157,10000000
20140929,2100000,85.6,188.5,160,1266.4,157,10000000
20140930,2100000,85.6,188.5,160,1266.4,157,10000000
20141001,2100000,85.6,188.5,169.99,1266.4,157,10000000
20141002,2100000,85.6,188.5,169.99,1266.4,157,10000000
20141003,2100000,85.6,188.5,169.99,1266.4,157,10000000
20141006,2100000,85.6,188.5,169.99,1266.4,157,10000000
20141007,2100000,85.6,188.5,169.99,1266.4,157,10000000
20141008,2100000,85.6,188.5,169.99,1266.4,157,10000000
20141009,2100000,85.6,188.5,169.99,1266.4,157,10000000
20141010,2100000,85.6,188.5,169.99,1266.4,157,10000000
20141013,2100000,85.6,188.5,169.99,1266.4,157,10000000
20141014,2100000,85.6,188.5,169.99,1266.4,157,10000000
20141015,2100000,85.6,188.5,169.99,1266.4,157,10000000
20141016,2100000,85.6,188.5,169.99,1266.4,157,10000000
20141017,2100000,85.6,188.5,169.99,1266.4,157,10000000
20141020,2100000,85.6,188.5,169.99,1266.4,157,10000000
20141021,2100000,85.6,188.5,169.99,1266.4,157,10000000
20141022,2100000,85.6,188.5,169.99,1266.4,157,10000000
20141023,2100000,85.6,188.5,169.99,1266.4,157,10000000
20141024,2100000,85.6,188.5,169.99,1266.4,157,10000000
20141027,2100000,85.6,188.5,169.99,1266.4,157,10000000
20141028,2100000,85.6,188.5,169.99,1266.4,157,10000000
20141029,2100000,85.6,188.5,169.99,1266.4,157,10000000
20141030,2100000,85.6,188.5,169.99,1266.4,157,10000000
20141031,2100000,85.6,188.5,169.99,1266.4,157,10000000
20141103,2100000,85.6,182.5,160,1266.4,157,10000000
20141104,2100000,85.6,182.5,160,1266.4,157,10000000
20141105,2100000,85.6,182.5,160,1266.4,157,10000000
20141106,2100000,85.6,182.5,160,1266.4,157,10000000
20141107,2100000,85.6,182.5,160,1266.4,157,10000000
20141110,2100000,85.6,182.5,160,1266.4,157,10000000
20141111,2100000,85.6,182.5,160,1266.4,157,10000000
20141112,2100000,85.6,182.5,160,1266.4,157,10000000
20141113,2100000,85.6,182.5,160,1266.4,157,10000000
20141114,2100000,85.6,182.5,160,1266.4,157,10000000
20141117,2100000,85.6,182.5,160,1266.4,157,10000000
20141118,2100000,85.6,182.5,160,1266.4,157,10000000
20141119,2100000,85.6,182.5,160,1266.4,157,10000000
20141120,2100000,85.6,182.5,160,1266.4,157,10000000
20141121,2100000,85.6,182.5,160,1266.4,157,10000000
20141124,2100000,85.6,182.5,160,1266.4,157,10000000
20141125,2100000,85.6,182.5,160,1266.4,157,10000000
20141126,2100000,85.6,182.5,160,1266.4,193.53,10000000
20141128,2100000,85.6,182.5,160,1266.4,193.53,10000000
20141201,2100000,85.6,177.52,139.99,1266.4,193.53,10000000
20141202,2100000,85.6,177.52,139.99,1266.4,193.53,10000000
20141203,2100000,85.6,177.52,139.99,1266.4,193.53,10000000
20141204,2100000,85.6,177.52,139.99,1266.4,193.53,10000000
20141205,2100000,85.6,177.52,139.99,1266.4,193.53,10000000
20141208,2100000,85.6,177.52,139.99,1266.4,193.53,10000000
20141209,2100000,85.6,177.52,139.99,1266.4,193.53,10000000
20141210,2100000,85.6,177.52,139.99,1266.4,193.53,10000000
20141211,2100000,85.6,177.52,139.99,1266.4,193.53,10000000
20141212,2100000,85.6,177.52,139.99,1266.4,193.53,10000000
20141215,2100000,85.6,177.52,139.99,1266.4,193.53,10000000
20141216,2100000,85.6,177.52,139.99,1266.4,193.53,10000000
20141217,2100000,85.6,177.52,139.99,1266.4,193.53,10000000
20141218,2100000,85.6,177.52,139.99,1266.4,193.53,10000000
20141219,2100000,85.6,177.52,139.99,1266.4,193.53,10000000
20141222,2100000,85.6,177.52,139.99,1266.4,193.53,10000000
20141223,2100000,85.6,177.52,139.99,1266.4,193.53,10000000
20141224,2100000,85.6,177.52,139.99,1266.4,193.53,10000000
20141226,2100000,85.6,177.52,139.99,1266.4,193.53,10000000
20141229,2100000,85.6,177.52,139.99,1266.4,193.53,10000000
20141230,2100000,85.6,177.52,139.99,1266.4,193.53,10000000
20141231,2100000,85.6,177.52,139.99,1266.4,193.53,10000000
20150102,2100000,41.85,144.49,100.59,1160.06,193.53,10000000
20150105,2100000,41.85,144.49,100.59,1160.06,193.53,10000000
20150106,2100000,41.85,144.49,100.59,1160.06,193.53,10000000
20150107,2100000,41.85,144.49,100.59,1160.06,193.53,10000000
20150108,2100000,41.85,144.49,100.59,1160.06,193.53,10000000
20150109,2100000,41.85,144.49,100.59,1160.06,193.53,10000000
20150112,2100000,41.85,144.49,100.59,1160.06,193.53,10000000
20150113,2100000,41.85,144.49,100.59,1160.06,193.53,10000000
20150114,2100000,41.85,144.49,100.59,1160.06,193.53,10000000
20150115,2100000,41.85,144.49,100.59,1160.06,193.53,10000000
20150116,2100000,41.85,144.49,100.59,1160.06,193.53,10000000
20150120,2100000,41.85,144.49,100.59,1160.06,193.53,10000000
20150121,2100000,41.85,144.49,100.59,1160.06,193.53,10000000
20150122,2100000,41.85,144.49,100.59,1160.06,193.53,10000000
20150123,2100000,41.85,144.49,100.59,1160.06,193.53,10000000
20150126,2100000,41.85,144.49,100.59,1160.06,193.53,10000000
20150127,2100000,41.85,144.49,100.59,1160.06,193.53,10000000
20150128,2100000,41.85,144.49,100.59,1160.06,193.53,10000000
20150129,2100000,41.85,144.49,100.59,1160.06,193.53,10000000
20150130,2100000,41.85,144.49,100.59,1160.06,193.53,10000000
20150202,2100000,41.85,139.99,100.59,1160.06,193.53,10000000
20150203,2100000,41.85,139.99,100.59,1160.06,193.53,10000000
20150204,2100000,41.85,139.99,100.59,1160.06,193.53,10000000
20150205,2100000,41.85,139.99,100.59,1160.06,193.53,10000000
20150206,2100000,41.85,139.99,100.59,1160.06,193.53,10000000
20150209,2100000,41.85,139.99,100.59,1160.06,193.53,10000000
20150210,2100000,41.85,139.99,100.59,1160.06,193.53,10000000
20150211,2100000,41.85,139.99,100.59,1160.06,193.53,10000000
20150212,2100000,41.85,139.99,100.59,1160.06,193.53,10000000
20150213,2100000,41.85,139.99,100.59,1160.06,193.53,10000000
20150217,2100000,41.85,139.99,100.59,1160.06,193.53,10000000
20150218,2100000,41.85,139.99,100.59,1160.06,193.53,10000000
20150219,2100000,41.85,139.99,100.59,1160.06,193.53,10000000
20150220,2100000,41.85,139.99,100.59,1160.06,193.53,10000000
20150223,2100000,41.85,139.99,100.59,1160.06,193.53,10000000
20150224,2100000,41.85,139.99,100.59,1160.06,193.53,10000000
20150225,2100000,41.85,139.99,100.59,1160.06,193.53,10000000
20150226,2100000,41.85,139.99,100.59,1160.06,193.53,10000000
20150227,2100000,41.85,139.99,100.59,1160.06,193.53,10000000
20150302,2100000,41.85,139.99,100.59,1160.06,193.53,10000000
20150303,2100000,41.85,139.99,100.59,1160.06,193.53,10000000
20150304,2100000,41.85,139.99,100.59,1160.06,193.53,10000000
20150305,2100000,41.85,139.99,100.59,1160.06,193.53,10000000
20150306,2100000,41.85,139.99,100.59,1160.06,193.53,10000000
20150309,2100000,41.85,139.99,100.59,1160.06,193.53,10000000
20150310,2100000,41.85,139.99,100.59,1160.06,193.53,10000000
20150311,2100000,41.85,139.99,100.59,1160.06,193.53,10000000
20150312,2100000,41.85,139.99,100.59,1160.06,193.53,10000000
20150313,2100000,41.85,139.99,100.59,1160.06,193.53,10000000
20150316,2100000,41.85,139.99,100.59,1160.06,193.53,10000000
20150317,2100000,41.85,139.99,100.59,1160.06,193.53,10000000
20150318,2100000,41.85,139.99,100.59,1160.06,193.53,10000000
20150319,2100000,41.85,139.99,100.59,1160.06,193.53,10000000
20150320,2100000,41.85,139.99,100.59,1160.06,193.53,10000000
20150323,2100000,41.85,139.99,100.59,1160.06,193.53,10000000
20150324,2100000,41.85,139.99,100.59,1160.06,193.53,10000000
20150325,2100000,41.85,139.99,100.59,1160.06,193.53,10000000
20150326,2100000,41.85,139.99,100.59,1160.06,193.53,10000000
20150327,2100000,41.85,139.99,100.59,1160.06,193.53,10000000
20150330,2100000,41.85,139.99,100.59,1160.06,193.53,10000000
20150331,2100000,41.85,139.99,100.59,1160.06,193.53,10000000
20150401,2100000,41.85,139.99,100.59,1160.06,193.53,10000000
20150402,2100000,41.85,139.99,100.59,1160.06,193.53,10000000
20150406,2100000,41.85,139.99,100.59,1160.06,193.53,10000000
20150407,2100000,41.85,139.99,100.59,1160.06,193.53,10000000
20150408,2100000,41.85,139.99,100.59,1160.06,193.53,10000000
20150409,2100000,41.85,139.99,100.59,1160.06,193.53,10000000
20150410,2100000,41.85,139.99,100.59,1160.06,193.53,10000000
20150413,2100000,41.85,139.99,100.59,1160.06,193.53,10000000
20150414,2100000,41.85,139.99,100.59,1160.06,193.53,10000000
20150415,2100000,41.85,139.99,100.59,1160.06,193.53,10000000
20150416,2100000,41.85,139.99,100.59,1160.06,193.53,10000000
20150417,2100000,41.85,139.99,100.59,1160.06,193.53,10000000
20150420,2100000,41.85,139.99,100.59,1160.06,193.53,10000000
20150421,2100000,41.85,139.99,100.59,1160.06,193.53,10000000
20150422,2100000,41.85,139.99,100.59,1160.06,193.53,10000000
20150423,2100000,41.85,139.99,100.59,1160.06,193.53,10000000
20150424,2100000,41.85,139.99,100.59,1160.06,193.53,10000000
20150427,2100000,41.85,139.99,100.59,1160.06,193.53,10000000
20150428,2100000,41.85,139.99,100.59,1160.06,193.53,10000000
20150429,2100000,41.85,139.99,100.59,1160.06,193.53,10000000
20150430,2100000,41.85,139.99,100.59,1160.06,193.53,10000000
20150501,2100000,41.85,139.99,104.19,1160.06,193.53,10000000
20150504,2100000,41.85,139.99,104.19,1160.06,193.53,10000000
20150505,2100000,41.85,139.99,104.19,1160.06,193.53,10000000
20150506,2100000,41.85,139.99,104.19,1160.06,193.53,10000000
20150507,2100000,41.85,139.99,104.19,1160.06,193.53,10000000
20150508,2100000,41.85,139.99,104.19,1160.06,193.53,10000000
20150511,2100000,41.85,139.99,104.19,1160.06,193.53,10000000
20150512,2100000,41.85,139.99,104.19,1160.06,193.53,10000000
20150513,2100000,41.85,139.99,104.19,1160.06,193.53,10000000
20150514,2100000,41.85,139.99,104.19,1160.06,193.53,10000000
20150515,2100000,41.85,139.99,104.19,1160.06,193.53,10000000
20150518,2100000,41.85,139.99,104.19,1160.06,193.53,10000000
20150519,2100000,41.85,139.99,104.19,1160.06,193.53,10000000
20150520,2100000,41.85,139.99,104.19,1160.06,193.53,10000000
20150521,2100000,41.85,139.99,104.19,1160.06,193.53,10000000
20150522,2100000,41.85,139.99,104.19,1160.06,193.53,10000000
20150526,2100000,41.85,139.99,104.19,1160.06,193.53,10000000
20150527,2100000,41.85,139.99,104.19,1160.06,193.53,10000000
20150528,2100000,41.85,139.99,104.19,1160.06,193.53,10000000
20150529,2100000,41.85,139.99,104.19,1160.06,193.53,10000000
20150601,2100000,41.85,153.5,82.5,1160.06,193.53,10000000
20150602,2100000,41.85,153.5,82.5,1160.06,193.53,10000000
20150603,2100000,41.85,153.5,82.5,1160.06,193.53,10000000
20150604,2100000,41.85,153.5,82.5,1160.06,193.53,10000000
20150605,2100000,41.85,153.5,82.5,1160.06,193.53,10000000
20150608,2100000,41.85,153.5,82.5,1160.06,193.53,10000000
20150609,2100000,41.85,153.5,82.5,1160.06,193.53,10000000
20150610,2100000,41.85,153.5,82.5,1160.06,193.53,10000000
20150611,2100000,41.85,153.5,82.5,1160.06,193.53,10000000
20150612,2100000,41.85,153.5,82.5,1160.06,193.53,10000000
20150615,2100000,41.85,153.5,82.5,1160.06,193.53,10000000
20150616,2100000,41.85,153.5,82.5,1160.06,193.53,10000000
20150617,2100000,41.85,153.5,82.5,1160.06,193.53,10000000
20150618,2100000,41.85,153.5,82.5,1160.06,193.53,10000000
20150619,2100000,41.85,153.5,82.5,1160.06,193.53,10000000
20150622,2100000,41.85,153.5,82.5,1160.06,193.53,10000000
20150623,2100000,41.85,153.5,82.5,1160.06,193.53,10000000
20150624,2100000,41.85,153.5,82.5,1160.06,193.53,10000000
20150625,2100000,41.85,153.5,82.5,1160.06,193.53,10000000
20150626,2100000,41.85,153.5,82.5,1160.06,193.53,10000000
20150629,2100000,41.85,153.5,82.5,1160.06,193.53,10000000
20150630,2100000,41.85,153.5,82.5,1160.06,193.53,10000000
20150701,2100000,41.85,149.99,88.31,1160.06,193.53,10000000
20150702,2100000,41.85,149.99,88.31,1160.06,193.53,10000000
20150706,2100000,41.85,149.99,88.31,1160.06,193.53,10000000
20150707,2100000,41.85,149.99,88.31,1160.06,193.53,10000000
20150708,2100000,41.85,149.99,88.31,1160.06,193.53,10000000
20150709,2100000,41.85,149.99,88.31,1160.06,193.53,10000000
20150710,2100000,41.85,149.99,88.31,1160.06,193.53,10000000
20150713,2100000,41.85,149.99,88.31,1160.06,193.53,10000000
20150714,2100000,41.85,149.99,88.31,1160.06,193.53,10000000
20150715,2100000,41.85,149.99,88.31,1160.06,193.53,10000000
20150716,2100000,41.85,149.99,88.31,1160.06,193.53,10000000
20150717,2100000,41.85,149.99,88.31,1160.06,193.53,10000000
20150720,2100000,41.85,149.99,88.31,1160.06,193.53,10000000
20150721,2100000,41.85,149.99,88.31,1160.06,193.53,10000000
20150722,2100000,41.85,149.99,88.31,1160.06,193.53,10000000
20150723,2100000,41.85,149.99,88.31,1160.06,193.53,10000000
20150724,2100000,41.85,149.99,88.31,1160.06,193.53,10000000
20150727,2100000,41.85,149.99,88.31,1160.06,193.53,10000000
20150728,2100000,41.85,149.99,88.31,1160.06,193.53,10000000
20150729,2100000,41.85,149.99,88.31,1160.06,193.53,10000000
20150730,2100000,41.85,149.99,88.31,1160.06,193.53,10000000
20150731,2100000,41.85,149.99,88.31,1160.06,193.53,10000000
20150803,2100000,41.85,153,49,1160.06,193.53,10000000
20150804,2100000,41.85,153,49,1160.06,193.53,10000000
20150805,2100000,41.85,153,49,1160.06,193.53,10000000
20150806,2100000,41.85,153,49,1160.06,193.53,10000000
20150807,2100000,41.85,153,49,1160.06,193.53,10000000
20150810,2100000,41.85,153,49,1160.06,193.53,10000000
20150811,2100000,41.85,153,49,1160.06,193.53,10000000
20150812,2100000,41.85,153,49,1160.06,193.53,10000000
20150813,2100000,41.85,153,49,1160.06,193.53,10000000
20150814,2100000,41.85,153,49,1160.06,193.53,10000000
20150817,2100000,41.85,153,49,1160.06,193.53,10000000
20150818,2100000,41.85,153,49,1160.06,193.53,10000000
20150819,2100000,41.85,153,49,1160.06,193.53,10000000
20150820,2100000,41.85,153,49,1160.06,193.53,10000000
20150821,2100000,41.85,153,49,1160.06,193.53,10000000
20150824,2100000,41.85,153,49,1160.06,193.53,10000000
20150825,2100000,41.85,153,49,1160.06,193.53,10000000
20150826,2100000,41.85,153,49,1160.06,193.53,10000000
20150827,2100000,41.85,153,49,1160.06,193.53,10000000
20150828,2100000,41.85,153,49,1160.06,193.53,10000000
20150831,2100000,41.85,153,49,1160.06,193.53,10000000
20150901,2100000,41.85,153,35,1160.06,193.53,10000000
20150902,2100000,41.85,153,35,1160.06,193.53,10000000
20150903,2100000,41.85,153,35,1160.06,193.53,10000000
20150904,2100000,41.85,153,35,1160.06,193.53,10000000
20150908,2100000,41.85,153,35,1160.06,193.53,10000000
20150909,2100000,41.85,153,35,1160.06,193.53,10000000
20150910,2100000,41.85,153,35,1160.06,193.53,10000000
20150911,2100000,41.85,153,35,1160.06,193.53,10000000
20150914,2100000,41.85,153,35,1160.06,193.53,10000000
20150915,2100000,41.85,153,35,1160.06,193.53,10000000
20150916,2100000,41.85,153,35,1160.06,193.53,10000000
20150917,2100000,41.85,153,35,1160.06,193.53,10000000
20150918,2100000,41.85,153,35,1160.06,193.53,10000000
20150921,2100000,41.85,153,35,1160.06,193.53,10000000
20150922,2100000,41.85,153,35,1160.06,193.53,10000000
20150923,2100000,41.85,153,35,1160.06,193.53,10000000
20150924,2100000,41.85,153,35,1160.06,193.53,10000000
20150925,2100000,41.85,153,35,1160.06,193.53,10000000
20150928,2100000,41.85,153,35,1160.06,193.53,10000000
20150929,2100000,41.85,153,35,1160.06,193.53,10000000
20150930,2100000,41.85,153,35,1160.06,193.53,10000000
20151001,2100000,41.85,177.49,22.55,1160.06,193.53,10000000
20151002,2100000,41.85,177.49,22.55,1160.06,193.53,10000000
20151005,2100000,41.85,177.49,22.55,1160.06,193.53,10000000
20151006,2100000,41.85,177.49,22.55,1160.06,193.53,10000000
20151007,2100000,41.85,177.49,22.55,1160.06,193.53,10000000
20151008,2100000,41.85,177.49,22.55,1160.06,193.53,10000000
20151009,2100000,41.85,177.49,22.55,1160.06,193.53,10000000
20151012,2100000,41.85,177.49,22.55,1160.06,193.53,10000000
20151013,2100000,41.85,177.49,22.55,1160.06,193.53,10000000
20151014,2100000,41.85,177.49,22.55,1160.06,193.53,10000000
20151015,2100000,41.85,177.49,22.55,1160.06,193.53,10000000
20151016,2100000,41.85,177.49,22.55,1160.06,193.53,10000000
20151019,2100000,41.85,177.49,22.55,1160.06,193.53,10000000
20151020,2100000,41.85,177.49,22.55,1160.06,193.53,10000000
20151021,2100000,41.85,177.49,22.55,1160.06,193.53,10000000
20151022,2100000,41.85,177.49,22.55,1160.06,193.53,10000000
20151023,2100000,41.85,177.49,22.55,1160.06,193.53,10000000
20151026,2100000,41.85,177.49,22.55,1160.06,193.53,10000000
20151027,2100000,41.85,177.49,22.55,1160.06,193.53,10000000
20151028,2100000,41.85,177.49,22.55,1160.06,193.53,10000000
20151029,2100000,41.85,177.49,22.55,1160.06,193.53,10000000
20151030,2100000,41.85,177.49,22.55,1160.06,193.53,10000000
20151102,2100000,41.85,152.5,22.55,1160.06,193.53,10000000
20151103,2100000,41.85,152.5,22.55,1160.06,193.53,10000000
20151104,2100000,41.85,152.5,22.55,1160.06,193.53,10000000
20151105,2100000,41.85,152.5,22.55,1160.06,193.53,10000000
20151106,2100000,41.85,152.5,22.55,1160.06,193.53,10000000
20151109,2100000,41.85,152.5,22.55,1160.06,193.53,10000000
20151110,2100000,41.85,152.5,22.55,1160.06,193.53,10000000
20151111,2100000,41.85,152.5,22.55,1160.06,193.53,10000000
20151112,2100000,41.85,152.5,22.55,1160.06,193.53,10000000
20151113,2100000,41.85,152.5,22.55,1160.06,193.53,10000000
20151116,2100000,41.85,152.5,22.55,1160.06,193.53,10000000
20151117,2100000,41.85,152.5,22.55,1160.06,193.53,10000000
20151118,2100000,41.85,152.5,22.55,1160.06,193.53,10000000
20151119,2100000,41.85,152.5,22.55,1160.06,193.53,10000000
20151120,2100000,41.85,152.5,22.55,1160.06,193.53,10000000
20151123,2100000,41.85,152.5,22.55,1160.06,193.53,10000000
20151124,2100000,41.85,152.5,22.55,1160.06,193.53,10000000
20151125,2100000,41.85,152.5,22.55,1160.06,193.53,10000000
20151127,2100000,41.85,152.5,22.55,1160.06,193.53,10000000
20151130,2100000,41.85,152.5,22.55,1160.06,193.53,10000000
20151201,2100000,41.85,149.99,22.55,1160.06,193.53,10000000
20151202,2100000,41.85,149.99,22.55,1160.06,193.53,10000000
20151203,2100000,41.85,149.99,22.55,1160.06,193.53,10000000
20151204,2100000,41.85,149.99,22.55,1160.06,193.53,10000000
20151207,2100000,41.85,149.99,22.55,1160.06,193.53,10000000
20151208,2100000,41.85,149.99,22.55,1160.06,193.53,10000000
20151209,2100000,41.85,149.99,22.55,1160.06,193.53,10000000
20151210,2100000,41.85,149.99,22.55,1160.06,193.53,10000000
20151211,2100000,41.85,149.99,22.55,1160.06,193.53,10000000
20151214,2100000,41.85,149.99,22.55,1160.06,193.53,10000000
20151215,2100000,41.85,149.99,22.55,1160.06,193.53,10000000
20151216,2100000,41.85,149.99,22.55,1160.06,193.53,10000000
20151217,2100000,41.85,149.99,22.55,1160.06,193.53,10000000
20151218,2100000,41.85,149.99,22.55,1160.06,193.53,10000000
20151221,2100000,41.85,149.99,22.55,1160.06,193.53,10000000
20151222,2100000,41.85,149.99,22.55,1160.06,193.53,10000000
20151223,2100000,41.85,149.99,22.55,1160.06,193.53,10000000
20151224,2100000,41.85,149.99,22.55,1160.06,193.53,10000000
20151228,2100000,41.85,149.99,22.55,1160.06,193.53,10000000
20151229,2100000,41.85,149.99,22.55,1160.06,193.53,10000000
20151230,2100000,41.85,149.99,22.55,1160.06,193.53,10000000
20151231,2100000,41.85,149.99,22.55,1160.06,193.53,10000000
20160104,2100000,36.34,144.75,22.55,1250.74,193.53,10000000
20160105,2100000,36.34,144.75,22.55,1250.74,193.53,10000000
20160106,2100000,36.34,144.75,22.55,1250.74,193.53,10000000
20160107,2100000,36.34,144.75,22.55,1250.74,193.53,10000000
20160108,2100000,36.34,144.75,22.55,1250.74,193.53,10000000
20160111,2100000,36.34,144.75,22.55,1250.74,193.53,10000000
20160112,2100000,36.34,144.75,22.55,1250.74,193.53,10000000
20160113,2100000,36.34,144.75,22.55,1250.74,193.53,10000000
