DateID,NASDAQ,SP,DOW,BITCOIN
19950120,762.05,464.78,3869.43,0
19950123,759.51,465.82,3867.41,0
19950124,763.2,465.86,3862.7,0
19950125,760.98,467.44,3871.45,0
19950126,757.56,468.32,3870.44,0
19950127,758.91,470.39,3857.99,0
19950130,751.83,468.51,3832.08,0
19950131,755.2,470.42,3843.86,0
19950201,758.31,470.4,3847.56,0
19950202,763.64,472.79,3870.77,0
19950203,772.06,478.65,3928.64,0
19950206,778.85,481.14,3937.73,0
19950207,778.97,480.81,3937.39,0
19950208,783.77,481.19,3935.37,0
19950209,785.44,480.19,3932.68,0
19950210,790.43,481.46,3939.07,0
19950213,789.42,481.65,3954.21,0
19950214,790.62,482.55,3958.25,0
19950215,795.63,484.54,3986.17,0
19950216,793.31,485.22,3987.52,0
19950217,786.97,481.97,3953.54,0
19950221,784.62,482.72,3963.97,0
19950222,787.93,485.07,3973.05,0
19950223,791.35,486.91,4003.33,0
19950224,791.08,488.11,4011.74,0
19950227,784.5,483.81,3988.57,0
19950228,793.73,487.39,4011.05,0
19950301,791.87,485.65,3994.8,0
19950302,793.68,485.13,3979.93,0
19950303,798.79,485.42,3989.61,0
19950306,797.77,485.63,3997.56,0
19950307,791.33,482.12,3962.63,0
19950308,795.81,483.14,3979.23,0
19950309,796.24,483.16,3983.39,0
19950310,802.22,489.57,4035.61,0
19950313,802.31,490.05,4025.23,0
19950314,808.24,492.89,4048.75,0
19950315,807.38,491.88,4038.37,0
19950316,809.34,495.41,4069.15,0
19950317,808.33,495.52,4073.65,0
19950320,810.49,496.14,4083.68,0
19950321,809.78,495.07,4072.61,0
19950322,809.1,495.67,4082.99,0
19950323,811.39,495.95,4087.83,0
19950324,818.66,500.97,4138.67,0
19950327,822.63,503.2,4157.34,0
19950328,826.14,503.9,4151.81,0
19950329,819.16,503.12,4160.8,0
19950330,816.86,502.22,4172.56,0
19950331,817.21,500.71,4157.69,0
19950403,818.05,501.85,4168.41,0
19950404,813.72,505.24,4201.61,0
19950405,816.32,505.57,4200.57,0
19950406,813.8,506.08,4205.41,0
19950407,814.69,506.42,4192.62,0
19950410,821.26,507.01,4198.15,0
19950411,824.83,505.53,4187.08,0
19950412,828.53,507.17,4197.81,0
19950413,832.64,509.23,4208.18,0
19950417,830.82,506.13,4195.38,0
19950418,825.74,505.37,4179.13,0
19950419,816.55,504.92,4207.49,0
19950420,819.01,505.29,4230.66,0
19950421,823.44,508.49,4270.09,0
19950424,828.91,512.89,4303.98,0
19950425,831.28,512.1,4300.17,0
19950426,836.91,512.66,4299.83,0
19950427,840.95,513.55,4314.7,0
19950428,843.98,514.71,4321.27,0
19950501,841.63,514.26,4316.08,0
19950502,841.79,514.86,4328.88,0
19950503,850.26,520.48,4373.15,0
19950504,846.75,520.54,4359.66,0
19950505,843.53,520.12,4343.4,0
19950508,849.29,523.96,4383.87,0
19950509,848.17,523.56,4390.78,0
19950510,847.62,524.36,4404.62,0
19950511,853.83,524.37,4411.19,0
19950512,858.94,525.55,4430.56,0
19950515,863.06,527.74,4437.47,0
19950516,868.25,528.19,4435.05,0
19950517,871.93,527.07,4422.6,0
19950518,864.06,519.58,4340.64,0
19950519,864.57,519.19,4341.33,0
19950522,871.18,523.65,4395.63,0
19950523,879.64,528.59,4436.44,0
19950524,877.98,528.61,4438.16,0
19950525,877.32,528.59,4412.23,0
19950526,871.87,523.65,4369,0
19950530,858.7,523.58,4378.68,0
19950531,864.58,533.4,4465.14,0
19950601,868.82,533.49,4472.75,0
19950602,872.97,532.51,4444.39,0
19950605,882.85,535.6,4476.55,0
19950606,879.4,535.55,4485.2,0
19950607,881.58,533.13,4462.03,0
19950608,886.13,532.35,4458.57,0
19950609,884.38,527.94,4423.99,0
19950612,887.98,530.88,4446.46,0
19950613,894.23,536.05,4484.51,0
19950614,895.72,536.47,4491.08,0
19950615,902.68,537.12,4496.27,0
19950616,908.65,539.83,4510.79,0
19950619,922.09,545.22,4553.68,0
19950620,929.83,544.98,4550.56,0
19950621,929.19,543.98,4547.1,0
19950622,940.09,551.07,4589.64,0
19950623,938.87,549.71,4585.84,0
19950626,926.98,544.13,4551.25,0
19950627,919.56,542.43,4542.61,0
19950628,920.52,544.73,4556.79,0
19950629,926.81,543.87,4550.56,0
19950630,933.45,544.75,4556.1,0
19950703,934.53,547.09,4585.15,0
19950705,941.82,547.26,4615.23,0
19950706,952.93,553.99,4664,0
19950707,969.76,556.37,4702.73,0
19950710,976.63,557.19,4702.39,0
19950711,970.22,554.78,4680.6,0
19950712,988.63,560.89,4727.29,0
19950713,994.15,561,4727.48,0
19950714,999.33,559.89,4708.82,0
19950717,1005.89,562.72,4736.29,0
19950718,988.53,558.46,4686.28,0
19950719,952.87,550.98,4628.87,0
19950720,960.57,553.54,4641.55,0
19950721,961.77,553.62,4641.55,0
19950724,978.57,556.63,4668.67,0
19950725,993.75,561.1,4714.45,0
19950726,1000.18,561.61,4707.06,0
19950727,1010.66,565.22,4732.77,0
19950728,1005.28,562.93,4715.51,0
19950731,1001.21,562.06,4708.47,0
19950801,991.11,559.64,4700.37,0
19950802,983.75,558.8,4690.15,0
19950803,982.7,558.75,4701.42,0
19950804,991.09,558.94,4683.46,0
19950807,995.22,560.03,4693.32,0
19950808,997.12,560.39,4693.32,0
19950809,1005.1,559.71,4671.49,0
19950810,1000.61,557.45,4643.66,0
19950811,1004.11,555.11,4618.3,0
19950814,1012.44,559.74,4659.86,0
19950815,1012.37,558.57,4640.84,0
19950816,1025.75,559.97,4639.08,0
19950817,1029.24,559.04,4630.63,0
19950818,1031.28,559.21,4617.6,0
19950821,1019.7,558.11,4614.78,0
19950822,1025.29,559.52,4620.42,0
19950823,1028.19,557.14,4584.85,0
19950824,1020.93,557.46,4580.62,0
19950825,1019.97,560.1,4601.4,0
19950828,1008.15,559.05,4594,0
19950829,1003.64,560,4608.44,0
19950830,1012.61,560.92,4604.6,0
19950831,1020.11,561.88,4610.56,0
19950901,1019.47,563.84,4647.54,0
19950905,1039.3,569.17,4670.08,0
19950906,1044.28,570.17,4683.81,0
19950907,1051.08,570.29,4669.72,0
19950908,1060.03,572.68,4700.72,0
19950911,1066.56,573.91,4704.94,0
19950912,1065,576.51,4747.21,0
19950913,1067.4,578.77,4765.52,0
19950914,1066.96,583.61,4801.8,0
19950915,1051.1,583.35,4797.57,0
19950918,1050.18,582.77,4780.41,0
19950919,1060.32,584.2,4767.04,0
19950920,1065.09,586.77,4792.69,0
19950921,1058.51,583,4767.4,0
19950922,1053.39,581.73,4764.15,0
19950925,1046.15,581.81,4769.93,0
19950926,1038.05,581.41,4765.6,0
19950927,1026.54,581.04,4762.35,0
19950928,1047.05,585.87,4787.64,0
19950929,1043.54,584.41,4789.08,0
19951002,1027.57,581.72,4761.26,0
19951003,1020.45,582.34,4749.7,0
19951004,1002.27,581.47,4740.67,0
19951005,1014.2,582.63,4762.71,0
19951006,1012.04,582.49,4769.21,0
19951009,984.74,578.37,4726.22,0
19951010,983.47,577.52,4720.8,0
19951011,1001.57,579.46,4735.25,0
19951012,1015.63,583.1,4764.88,0
19951013,1018.38,584.5,4793.78,0
19951016,1018.13,583.03,4784.38,0
19951017,1035.44,586.78,4795.95,0
19951018,1045.37,587.44,4777.52,0
19951019,1046.97,590.65,4802.45,0
19951020,1039.53,587.46,4794.86,0
19951023,1036.92,585.06,4755.48,0
19951024,1039.24,586.54,4783.66,0
19951025,1026.47,582.47,4753.68,0
19951026,1017.57,576.72,4703.82,0
19951027,1025.55,579.7,4741.75,0
19951030,1039.69,583.25,4756.57,0
19951031,1036.06,581.5,4755.48,0
19951101,1040.5,584.22,4766.68,0
19951102,1057.32,589.72,4808.59,0
19951103,1065.66,590.57,4825.57,0
19951106,1062.14,588.46,4814.01,0
19951107,1043.9,586.32,4797.03,0
19951108,1047.94,591.71,4852.67,0
19951109,1065.59,593.26,4864.23,0
19951110,1063.87,592.72,4870.37,0
19951113,1058.46,592.3,4872.9,0
19951114,1040.62,589.29,4871.81,0
19951115,1041.85,593.96,4922.75,0
19951116,1044.48,597.34,4969.36,0
19951117,1045.03,600.07,4989.95,0
19951120,1029.47,596.85,4983.09,0
19951121,1024.99,600.24,5023.55,0
19951122,1021.24,598.4,5041.61,0
19951124,1030.17,599.97,5048.84,0
19951127,1029.32,601.32,5070.88,0
19951128,1050.05,606.45,5078.1,0
19951129,1057.57,607.64,5105.56,0
19951130,1059.2,605.37,5074.49,0
19951201,1055.31,606.98,5087.13,0
19951204,1069.79,613.68,5139.52,0
19951205,1065.89,617.68,5177.45,0
19951206,1061.73,620.18,5199.13,0
19951207,1053.17,616.17,5159.39,0
19951208,1062.41,617.48,5156.86,0
19951211,1061.5,619.52,5184.32,0
19951212,1052.07,618.78,5174.92,0
19951213,1056.54,621.69,5216.47,0
19951214,1038.19,616.92,5182.15,0
19951215,1030.48,616.34,5176.73,0
19951218,1002.56,606.81,5075.21,0
19951219,1026.41,611.93,5109.89,0
19951220,1025.27,605.94,5059.32,0
19951221,1040.64,610.49,5096.53,0
19951222,1046.89,611.95,5097.97,0
19951226,1049.37,614.3,5110.26,0
19951227,1048.13,614.53,5105.92,0
19951228,1042.22,614.12,5095.8,0
19951229,1052.13,615.93,5117.12,0
19960102,1058.65,620.73,5177.45,0
19960103,1046.26,621.32,5194.07,0
19960104,1029.82,617.7,5173.84,0
19960105,1033.47,616.71,5181.43,0
19960108,1032.37,618.46,5197.7,0
19960109,998.81,609.45,5130.13,0
19960110,990.21,598.48,5032.94,0
19960111,1011.1,602.69,5065.1,0
19960112,1008.23,601.81,5061.12,0
19960115,988.57,599.82,5043.78,0
19960116,995.87,608.44,5088.22,0
19960117,998.3,606.37,5066.9,0
19960118,1007.24,608.24,5124.35,0
19960119,1018.45,611.83,5184.68,0
19960122,1029.44,613.4,5219.36,0
19960123,1028.04,612.79,5192.27,0
19960124,1043.46,619.96,5242.84,0
19960125,1035.95,617.03,5216.83,0
19960126,1040.96,621.62,5271.75,0
19960129,1042.51,624.22,5304.98,0
19960130,1051.3,630.15,5381.21,0
19960131,1059.79,636.02,5395.3,0
19960201,1069.46,638.46,5405.06,0
19960202,1072.11,635.84,5373.99,0
19960205,1083.34,641.43,5407.59,0
19960206,1089.08,646.33,5459.61,0
19960207,1084.88,649.93,5492.12,0
19960208,1093.17,656.07,5539.45,0
19960209,1094.6,656.37,5541.62,0
19960212,1095.38,661.45,5600.15,0
19960213,1087.22,660.51,5601.23,0
19960214,1088.03,655.58,5579.55,0
19960215,1090.54,651.32,5551.37,0
19960216,1090.71,647.98,5503.32,0
19960220,1083.24,640.65,5458.53,0
19960221,1096.85,648.1,5515.97,0
19960222,1117.11,658.86,5608.46,0
19960223,1117.79,659.08,5630.49,0
19960226,1113.05,650.46,5565.1,0
19960227,1106.17,647.24,5549.21,0
19960228,1107.55,644.75,5506.21,0
19960229,1100.05,640.43,5485.62,0
19960301,1086.08,644.37,5536.56,0
19960304,1084.88,650.81,5600.15,0
19960305,1096.81,655.79,5642.42,0
19960306,1091.82,652,5629.77,0
19960307,1093.12,653.65,5641.69,0
19960308,1063.73,633.5,5470.45,0
19960311,1080.5,640.02,5581,0
19960312,1073.05,637.09,5583.89,0
19960313,1088.64,638.55,5568.72,0
19960314,1091.07,640.87,5586.06,0
19960315,1099.59,641.43,5584.97,0
19960318,1114.42,652.65,5683.6,0
19960319,1112.5,651.69,5669.51,0
19960320,1101.82,649.98,5655.42,0
19960321,1099.79,649.19,5626.88,0
19960322,1102.22,650.62,5636.64,0
19960325,1087.09,650.04,5643.86,0
19960326,1088.35,652.97,5670.6,0
19960327,1093.88,648.91,5626.88,0
19960328,1094.83,648.94,5630.85,0
19960329,1101.4,645.5,5587.14,0
19960401,1106.57,653.73,5637.72,0
19960402,1111.29,655.26,5671.68,0
19960403,1115.85,655.88,5689.74,0
19960404,1118.21,655.86,5682.88,0
19960408,1105.66,644.24,5594.37,0
19960409,1109.15,642.19,5560.41,0
19960410,1105.28,633.5,5485.98,0
19960411,1097.14,631.18,5487.07,0
19960412,1100.94,636.71,5532.59,0
19960415,1110.44,642.49,5592.92,0
19960416,1124.92,645,5620.02,0
19960417,1120.87,641.61,5549.93,0
19960418,1136.3,643.61,5551.74,0
19960419,1138.7,645.07,5535.48,0
19960422,1153.5,647.89,5564.74,0
19960423,1166.76,651.58,5588.59,0
19960424,1176.83,650.17,5553.9,0
19960425,1184.17,652.87,5566.91,0
19960426,1186.89,653.46,5567.99,0
19960429,1188.2,654.16,5573.41,0
19960430,1190.52,654.17,5569.08,0
19960501,1199.66,654.58,5575.22,0
19960502,1178.33,643.38,5498.27,0
19960503,1184.6,641.63,5478.03,0
19960506,1186.31,640.81,5464.31,0
19960507,1182.67,638.26,5420.95,0
19960508,1183.43,644.77,5474.06,0
19960509,1187.82,645.44,5475.14,0
19960510,1202.76,652.09,5518.14,0
19960513,1221.87,661.51,5582.6,0
19960514,1234.49,665.6,5624.71,0
19960515,1233.56,665.42,5625.44,0
19960516,1239.31,664.85,5635.05,0
19960517,1241.88,668.91,5687.5,0
19960520,1248.11,673.15,5748.82,0
19960521,1244.42,672.76,5736.26,0
19960522,1247.38,678.42,5778,0
19960523,1248.65,676,5762.12,0
19960524,1247.8,678.51,5762.86,0
19960528,1236.3,672.23,5709.67,0
19960529,1225.63,667.93,5673.83,0
19960530,1233.48,671.7,5693.41,0
19960531,1243.43,669.12,5643.18,0
19960603,1238.73,667.68,5624.71,0
19960604,1243.68,672.56,5665.71,0
19960605,1249.15,678.44,5697.48,0
19960606,1232.52,673.03,5667.19,0
19960607,1229.76,673.31,5697.11,0
19960610,1230.04,672.16,5687.87,0
19960611,1230.76,670.97,5668.66,0
19960612,1235.47,669.04,5668.29,0
19960613,1225.65,667.92,5657.95,0
19960614,1213.18,665.85,5649.45,0
19960617,1207.64,665.16,5652.78,0
19960618,1183.08,662.06,5628.03,0
19960619,1179.27,661.96,5648.35,0
19960620,1167.34,662.1,5659.43,0
19960621,1175.44,666.84,5705.23,0
19960624,1182.9,668.85,5717.79,0
19960625,1172.58,668.48,5719.27,0
19960626,1153.29,664.39,5682.7,0
19960627,1166.01,668.55,5677.53,0
19960628,1185.02,670.63,5654.63,0
19960701,1197.45,675.88,5729.98,0
19960702,1191.15,673.61,5720.38,0
19960703,1181.6,672.4,5703.02,0
19960705,1158.35,657.44,5588.14,0
19960708,1148.82,652.54,5550.83,0
19960709,1153.59,654.75,5581.86,0
19960710,1141.19,656.06,5603.65,0
19960711,1106.36,645.67,5520.54,0
19960712,1103.49,646.19,5510.56,0
19960715,1060.19,629.8,5349.51,0
19960716,1053.47,628.37,5358.76,0
19960717,1086.65,634.07,5376.88,0
19960718,1109.82,643.56,5464.18,0
19960719,1097.68,638.73,5426.82,0
19960722,1081.39,633.77,5390.94,0
19960723,1049.07,626.87,5346.55,0
19960724,1042.37,626.65,5354.69,0
19960725,1062.39,631.17,5422.01,0
19960726,1079.44,635.9,5473.06,0
19960729,1066.47,630.91,5434.59,0
19960730,1071.95,635.26,5481.93,0
19960731,1080.59,639.95,5528.91,0
19960801,1098.85,650.02,5594.75,0
19960802,1124.92,662.49,5679.83,0
19960805,1120.53,660.23,5674.28,0
19960806,1128.87,662.38,5696.11,0
19960807,1141.11,664.16,5718.67,0
19960808,1137.51,662.59,5713.49,0
19960809,1137.27,662.1,5681.31,0
19960812,1138.27,665.77,5704.98,0
19960813,1126.15,660.2,5647.28,0
19960814,1133.51,662.05,5666.9,0
19960815,1134.69,662.28,5665.78,0
19960816,1133.65,665.21,5689.45,0
19960819,1130.91,666.58,5699.44,0
19960820,1124.67,665.69,5721.26,0
19960821,1126.84,665.07,5689.82,0
19960822,1143.96,670.68,5733.47,0
19960823,1143.05,667.03,5722.74,0
19960826,1139.22,663.88,5693.89,0
19960827,1149.02,666.4,5711.27,0
19960828,1153.88,664.81,5712.38,0
19960829,1145.03,657.4,5647.65,0
19960830,1141.5,651.99,5616.21,0
19960903,1142.29,654.72,5648.39,0
19960904,1143.82,655.61,5656.9,0
19960905,1125.66,649.44,5606.96,0
19960906,1139.39,655.68,5659.86,0
19960909,1148.71,663.76,5733.84,0
19960910,1149.43,663.81,5727.18,0
19960911,1153.95,667.28,5754.92,0
19960912,1165.81,671.15,5771.94,0
19960913,1188.67,680.54,5838.52,0
19960916,1193.96,683.98,5889.2,0
19960917,1203.31,682.94,5888.83,0
19960918,1205.71,681.47,5877.36,0
19960919,1212.09,683,5867.74,0
19960920,1219.69,687.03,5888.46,0
19960923,1211.47,686.48,5894.74,0
19960924,1215.27,685.61,5874.03,0
19960925,1224.66,685.83,5877.36,0
19960926,1227.98,685.86,5868.85,0
19960927,1230.05,686.19,5872.92,0
19960930,1226.92,687.33,5882.17,0
19961001,1221.51,689.08,5904.9,0
19961002,1236.11,694.01,5933.97,0
19961003,1233.09,692.78,5932.85,0
19961004,1247.56,701.46,5992.86,0
19961007,1250.87,703.34,5979.81,0
19961008,1240.15,700.64,5966.77,0
19961009,1237.98,696.74,5930.62,0
19961010,1236.97,694.61,5921.67,0
19961011,1248.27,700.66,5969.38,0
19961014,1256.36,703.54,6010,0
19961015,1258.1,702.57,6004.78,0
19961016,1250.99,704.41,6020.81,0
19961017,1241.96,706.99,6059.2,0
19961018,1242.48,710.82,6094.23,0
19961021,1236.41,709.85,6090.87,0
19961022,1220,706.57,6061.8,0
19961023,1227.88,707.27,6036.46,0
19961024,1227,702.29,5992.48,0
19961025,1222.6,700.92,6007.02,0
19961028,1215.89,697.26,5972.73,0
19961029,1203.05,701.5,6007.02,0
19961030,1206.23,700.9,5993.23,0
19961031,1221.51,705.27,6029.38,0
19961101,1221.78,703.77,6021.93,0
19961104,1220.48,706.73,6041.68,0
19961105,1229.07,714.14,6081.18,0
19961106,1245.49,724.59,6177.71,0
19961107,1254.14,727.65,6206.04,0
19961108,1257.51,730.82,6219.82,0
19961111,1262.67,731.87,6255.6,0
19961112,1256.53,729.56,6266.04,0
19961113,1260.72,731.13,6274.24,0
19961114,1270.36,735.88,6313,0
19961115,1261.8,737.62,6348.03,0
19961118,1254.57,737.02,6346.91,0
19961119,1262.62,742.16,6397.6,0
19961120,1264.94,743.95,6430.02,0
19961121,1258.08,742.75,6418.47,0
19961122,1274.36,748.73,6471.76,0
19961125,1280.37,757.03,6547.79,0
19961126,1281.2,755.96,6528.41,0
19961127,1287.32,755,6499.34,0
19961129,1292.61,757.02,6521.7,0
19961202,1299.82,756.56,6521.7,0
19961203,1300.37,748.28,6442.69,0
19961204,1297.02,745.1,6422.94,0
19961205,1300.12,744.38,6437.1,0
19961206,1287.68,739.6,6381.94,0
19961209,1316.27,749.76,6463.94,0
19961210,1312.55,747.54,6473.25,0
19961211,1309.12,740.73,6402.52,0
19961212,1298.33,729.3,6303.71,0
19961213,1284.91,728.64,6304.87,0
19961216,1260.98,720.98,6268.35,0
19961217,1266.32,726.04,6308.33,0
19961218,1285.38,731.54,6346.77,0
19961219,1295.86,745.76,6473.64,0
19961220,1288.56,748.87,6484.4,0
19961223,1279.52,746.92,6489.02,0
19961224,1287.63,751.03,6522.85,0
19961226,1294.57,755.82,6546.68,0
19961227,1291.38,756.79,6560.91,0
19961230,1287.75,753.85,6549.37,0
19961231,1291.03,740.74,6448.27,0
19970102,1280.7,737.01,6442.49,0
19970103,1310.68,748.03,6544.09,0
19970106,1316.4,747.65,6567.18,0
19970107,1327.73,753.23,6600.66,0
19970108,1320.35,748.41,6549.48,0
19970109,1326.2,754.85,6625.67,0
19970110,1332.02,759.5,6703.79,0
19970113,1330.91,759.51,6709.18,0
19970114,1346.36,768.86,6762.29,0
19970115,1333.53,767.2,6726.88,0
19970116,1340.46,769.75,6765.37,0
19970117,1349.05,776.17,6833.1,0
19970120,1364.28,776.7,6843.87,0
19970121,1376.97,782.72,6883.9,0
19970122,1388.06,786.23,6850.03,0
19970123,1378.37,777.56,6755.75,0
19970124,1363.83,770.52,6696.48,0
19970127,1352.81,765.02,6660.69,0
19970128,1354.37,765.02,6656.08,0
19970129,1355.17,772.5,6740.74,0
19970130,1371.02,784.17,6823.86,0
19970131,1379.85,786.16,6813.09,0
19970203,1376.05,786.73,6806.16,0
19970204,1373.75,789.26,6833.48,0
19970205,1348.44,778.28,6746.9,0
19970206,1346.4,780.15,6773.06,0
19970207,1357.71,789.56,6855.8,0
19970210,1335.34,785.43,6806.54,0
19970211,1331.51,789.59,6858.11,0
19970212,1358.96,802.77,6961.63,0
19970213,1370.81,811.82,7022.44,0
19970214,1367.19,808.48,6988.96,0
19970218,1365.79,816.29,7067.46,0
19970219,1365.58,812.49,7020.13,0
19970220,1347.4,802.8,6927.38,0
19970221,1334.32,801.77,6931.62,0
19970224,1345.08,810.28,7008.2,0
19970225,1347.69,812.03,7037.83,0
19970226,1340.55,805.68,6983.18,0
19970227,1312.66,795.07,6925.07,0
19970228,1309,790.82,6877.74,0
19970303,1311.18,795.31,6918.92,0
19970304,1317.37,790.95,6852.72,0
19970305,1329.09,801.99,6945.85,0
19970306,1315.43,798.56,6944.7,0
19970307,1311.8,804.97,7000.89,0
19970310,1322.72,813.65,7079.39,0
19970311,1316.76,811.34,7085.16,0
19970312,1304.13,804.26,7039.37,0
19970313,1293.28,789.56,6878.89,0
19970314,1292.97,793.17,6935.46,0
19970317,1279.43,795.71,6955.48,0
19970318,1269.34,789.66,6896.56,0
19970319,1249.29,785.77,6877.68,0
19970320,1259.26,782.65,6820.28,0
19970321,1254.07,784.1,6804.79,0
19970324,1242.64,790.89,6905.25,0
19970325,1248.06,789.07,6876.17,0
19970326,1269.08,790.5,6880.7,0
19970327,1249.51,773.88,6740.59,0
19970331,1221.7,757.12,6583.48,0
19970401,1216.93,759.64,6611.05,0
19970402,1201,750.11,6517,0
19970403,1213.76,750.32,6477.4,0
19970404,1236.73,757.9,6526.1,0
19970407,1251.35,762.13,6555.9,0
19970408,1257.37,766.12,6609.2,0
19970409,1249.43,760.6,6563.8,0
19970410,1235.77,758.34,6540.05,0
19970411,1206.9,737.65,6391.7,0
19970414,1216.41,743.73,6451.9,0
19970415,1212.88,754.72,6587.16,0
19970416,1210.27,763.53,6679.87,0
19970417,1217.07,761.77,6658.6,0
19970418,1222.57,766.34,6703.35,0
19970421,1203.95,760.37,6660.2,0
19970422,1212.74,774.61,6833.6,0
19970423,1227.14,773.64,6812.7,0
19970424,1228.1,771.18,6792.3,0
19970425,1209.29,765.37,6738.9,0
19970428,1217.03,772.96,6783,0
19970429,1242.63,794.05,6962,0
19970430,1260.76,801.34,7009,0
19970501,1270.5,798.53,6976.5,0
19970502,1305.33,812.97,7071.2,0
19970505,1339.24,830.29,7213.68,0
19970506,1328.3,827.76,7225.3,0
19970507,1322.91,815.62,7085.65,0
19970508,1330.83,820.26,7136.6,0
19970509,1335.05,824.78,7169.5,0
19970512,1344.19,837.66,7292.8,0
19970513,1333.59,833.13,7274.2,0
19970514,1335.55,836.04,7286.2,0
19970515,1353.58,841.88,7333.5,0
19970516,1340.73,829.75,7194.7,0
19970519,1341.24,833.27,7228.9,0
19970520,1363.88,841.66,7303.5,0
19970521,1373.75,839.35,7290.7,0
19970522,1372.6,835.66,7258.1,0
19970523,1389.72,847.03,7345.9,0
19970527,1409.21,849.71,7383.4,0
19970528,1410.18,847.21,7357.2,0
19970529,1403.04,844.08,7330.2,0
19970530,1400.32,848.28,7331,0
19970602,1404.79,846.36,7289.4,0
19970603,1384.91,845.48,7312.1,0
19970604,1379.67,840.11,7269.7,0
19970605,1390.05,843.43,7305.3,0
19970606,1404.84,858.01,7435.8,0
19970609,1412.04,862.91,7478.5,0
19970610,1401.69,865.27,7539.27,0
19970611,1407.85,869.57,7575.8,0
19970612,1411.32,883.46,7711.5,0
19970613,1423.03,893.27,7782,0
19970616,1431.95,893.9,7772.1,0
19970617,1443.11,894.42,7760.8,0
19970618,1432.43,889.06,7718.7,0
19970619,1447.14,897.99,7777.1,0
19970620,1447.1,898.7,7796.5,0
19970623,1434.32,878.62,7604.3,0
19970624,1452.43,896.34,7758.06,0
19970625,1446.24,888.99,7690,0
19970626,1436.38,883.68,7654.3,0
19970627,1438.15,887.3,7687.7,0
19970630,1442.07,885.14,7672.8,0
19970701,1438.25,891.03,7722.3,0
19970702,1455.61,904.03,7795.38,0
19970703,1467.61,916.92,7895.8,0
19970707,1470.74,912.2,7858.5,0
19970708,1485.1,918.75,7962.3,0
19970709,1486.63,907.54,7842.4,0
19970710,1490.93,913.78,7886.8,0
19970711,1502.62,916.68,7921.8,0
19970714,1523.88,918.38,7923,0
19970715,1542.11,925.76,7975.7,0
19970716,1580.63,936.59,8038.9,0
19970717,1568.85,931.61,8020.8,0
19970718,1547.99,915.3,7890.5,0
19970721,1536.23,912.94,7906.7,0
19970722,1563.86,933.98,8061.6,0
19970723,1567.65,936.56,8088.36,0
19970724,1569.13,940.3,8116.9,0
19970725,1569.58,938.79,8113.4,0
19970728,1563.53,936.45,8121.1,0
19970729,1572.32,942.29,8174.5,0
19970730,1588.05,952.29,8254.9,0
19970731,1593.81,954.31,8222.6,0
19970801,1594.33,947.14,8194,0
19970804,1605.45,950.3,8198.5,0
19970805,1621.53,952.37,8187.5,0
19970806,1630.44,960.32,8259.3,0
19970807,1624.18,951.19,8188,0
19970808,1598.52,933.54,8031.2,0
19970811,1586.74,937,8062.1,0
19970812,1576.24,926.53,7960.8,0
19970813,1583.4,922.02,7928.3,0
19970814,1586.69,924.77,7942,0
19970815,1562.03,900.81,7694.7,0
19970818,1569.52,912.49,7803.36,0
19970819,1600.71,926.01,7918.1,0
19970820,1628.7,939.35,8021.2,0
19970821,1607.36,925.05,7894,0
19970822,1598.69,923.54,7887.9,0
19970825,1601.57,920.16,7859.6,0
19970826,1591.3,913.02,7782.2,0
19970827,1595.54,913.7,7787.3,0
19970828,1581.32,903.67,7694.4,0
19970829,1587.32,899.47,7622.4,0
19970902,1618.09,927.58,7879.8,0
19970903,1618.24,927.86,7894.6,0
19970904,1624.63,930.87,7867.2,0
19970905,1635.77,929.05,7822.4,0
19970908,1645.35,931.2,7835.2,0
19970909,1656.22,933.62,7851.9,0
19970910,1639.25,919.03,7719.3,0
19970911,1639.86,912.59,7661,0
19970912,1649.33,923.91,7743,0
19970915,1634.92,919.77,7721.1,0
19970916,1668.6,945.64,7895.9,0
19970917,1666.47,943,7886.4,0
19970918,1670.02,947.29,7922.7,0
19970919,1680.36,950.51,7917.3,0
19970922,1689.45,955.43,7996.8,0
19970923,1697.36,951.93,7970.1,0
19970924,1687.41,944.48,7906.7,0
19970925,1678.89,937.91,7848,0
19970926,1682.24,945.22,7922.2,0
19970929,1694.98,953.34,7991.4,0
19970930,1685.69,947.28,7945.3,0
19971001,1690.3,955.41,8015.5,0
19971002,1702.41,960.46,8027.5,0
19971003,1715.87,965.03,8038.6,0
19971006,1721.91,972.69,8100.2,0
19971007,1737.27,983.12,8178.3,0
19971008,1741.77,973.84,8095.1,0
19971009,1745.85,970.62,8061.4,0
19971010,1739.03,966.98,8045.2,0
19971013,1742.12,968.1,8072.2,0
19971014,1732.79,970.28,8096.3,0
19971015,1723.37,965.72,8058,0
19971016,1699.66,955.25,7938.9,0
19971017,1666.85,944.16,7847,0
19971020,1685.45,955.61,7921.4,0
19971021,1712.54,972.28,8060.4,0
19971022,1708.08,968.49,8034.6,0
19971023,1671.25,950.69,7847.8,0
19971024,1650.92,941.64,7715.4,0
19971027,1532.75,876.99,7161.2,0
19971028,1603.02,921.85,7498.3,0
19971029,1602.75,919.16,7506.7,0
19971030,1570.41,903.68,7381.7,0
19971031,1593.61,914.62,7442.1,0
19971103,1629.98,938.99,7674.4,0
19971104,1631.15,940.76,7689.1,0
19971105,1637.33,942.76,7692.6,0
19971106,1623.44,938.03,7683.2,0
